origem,n_resid,mean_resid,autocorr_lag1,ljungbox_p_lag6,ljungbox_p_lag12,resid_mes_01,resid_mes_02,resid_mes_03,resid_mes_04,resid_mes_05,resid_mes_06,resid_mes_07,resid_mes_08,resid_mes_09,resid_mes_10,resid_mes_11,resid_mes_12
2016-03,420,0.08412940508354966,0.024801370614061007,0.6002581032039995,0.7693402525380523,3.380197236474435,15.721191590507248,5.107040114233899,13.750074498372166,14.989763253030572,-1.760370111935472,-1.8389265056230322,-5.1525325275017195,-11.600968491393933,-12.965770313327893,-8.011494339459023,-10.608651542374645
2016-06,423,0.14536356904077302,0.025630875433798175,0.5691348642153988,0.7371615721812432,3.39205997589563,15.876711836058465,5.275095553167042,13.588716694463633,14.95370943487773,-1.4778141313836126,-1.8846371351366555,-5.251384855467973,-11.744746665749913,-13.09320282139481,-8.059743915029609,-10.591216035834515
2016-09,426,0.23469602447656832,0.026383189163669114,0.5555306076737903,0.7283554718830747,3.5128090689930582,16.031570369490275,5.426202806277413,13.717288724415031,14.97665925728544,-1.48482039373805,-1.8753015192516276,-5.236625210813495,-11.087389067239982,-12.984585806193927,-7.951571637647135,-10.445073887680975
2016-12,429,-0.09073854930113691,0.028018435123405346,0.5793962928280909,0.7680932319114104,3.5691782966220864,15.82651099207358,5.176069726843058,13.549221667076218,14.853647553988,-1.4640253549234974,-1.9558046510651488,-5.363654902745103,-11.342248423758054,-12.209246357252262,-8.487043445666096,-12.551357285488592
2017-03,432,-1.076131027941255,-0.0027178247763284197,0.8093911227506582,0.8993250000557717,-0.7034499855334057,14.654508791018145,1.1616845234966888,7.155943180053787,9.207854629011377,-2.746477666801151,-2.968398114185264,-5.360935618065558,-8.251575144668358,-7.911036591461507,-7.365411779408141,-9.786278558751683
2017-06,435,0.05703308817321025,-0.0007191715471527781,0.7196082268963768,0.8593626380435357,0.12839281894732973,15.956533615234179,2.173077488417433,10.101996375748792,9.602348190749131,-1.5960788337492937,-1.9727927579330098,-4.328603633543109,-7.176048400107965,-7.032777232382763,-6.479899463103332,-9.190005734316353
2017-09,438,-0.22747396662110936,-0.003965672679308143,0.7178641592260016,0.8621260121638485,-0.0756048630452505,15.520611720806174,1.7865000226788936,9.727635153535315,9.130421601823148,-2.0061284708747973,-2.1364624711175564,-4.198603555442707,-7.591845321125573,-7.131178439106748,-6.641468233961887,-9.232727541859118
2017-12,441,-0.8691686604766868,0.0033885669872056184,0.7121632565758064,0.8515914173672726,-0.599323667213943,14.661911100561603,1.438604480001132,9.260757950919729,8.731329740372262,-2.4272657130486848,-2.6141646185206193,-4.698569620637158,-8.100157583980089,-8.59962866876045,-6.029501732859604,-10.964591325127964
2018-03,444,-0.6822779416706197,0.0004996003878296592,0.7581574686038296,0.8827353487119625,-2.180124808245201,15.054392895106613,2.6721213001886706,8.827833071103306,8.272568593871762,-2.2607054977470065,-2.389642462040696,-4.393019171805779,-7.537290840675611,-7.991340666114248,-5.6994246302227,-10.56270308346656
2018-06,447,-1.06874382135332,-0.0034249526690451077,0.7518900641263057,0.8748532623534157,-2.283936709976068,15.081001841126,2.390486359213591,9.097573723379837,6.601103442868019,-2.935345887208779,-2.6614680349524393,-4.7456210949132345,-8.092298394301833,-8.597872131083113,-6.084753213245998,-11.025405561013363
2018-09,450,-0.6273324175510336,-0.00034798449944259277,0.7309095241243055,0.8854940116298378,-1.4759254779870485,16.23333582366425,3.1658529287473023,10.080374841412057,7.49620113354666,-2.7363960670431324,-2.655450307087605,-4.560331094993939,-7.591726058767946,-8.774692714557423,-5.90792820580742,-10.903916432072547
2018-12,453,2.3187577614615082,0.057289582092167474,0.34412389377388347,0.653433090311117,1.772834788463668,20.7897548290826,7.6755661408510685,15.00678591662897,10.292824242247008,-1.1388335316163012,-1.060389930248336,-3.1482324702737507,-6.377266924966772,-7.279110055549469,-1.506032529447913,-6.590126219895517
2019-03,456,-0.1770740721720103,-0.002503223168944632,0.8245904579362225,0.9077309785815622,-2.0723941278890603,14.808875941980077,5.970929699491722,10.562815163780613,8.336511705543343,-2.134429390244682,-2.1903773128920023,-4.272133101628578,-7.889970483418407,-9.39513988534805,-3.9269138089587923,-9.922663266480306
2019-06,459,-0.5265441191115406,-0.0043102745076395495,0.7551323386219864,0.8941053865283407,-2.580910861299907,14.471489506109439,5.629990725701433,9.910379863011205,9.411545557433717,-2.5539644424835766,-2.9005470276327507,-4.968405410397165,-8.488174215577443,-9.945706598060193,-4.456146642828039,-10.330911286875622
2019-09,462,-0.3040019012729489,-0.008391980413850251,0.762257394203049,0.8923763230308658,-2.4322305995516236,14.45081930793616,5.672856247307697,9.918279877259078,9.357346764384891,-2.4240796342023474,-2.176025458772078,-4.425546338189607,-8.249639235832264,-9.461316074362436,-4.07435800633784,-9.904770385501475
2019-12,465,-0.6715001625185963,-0.00025459442512935866,0.7614616350729922,0.8978356225727455,-2.6783715339050755,14.490929543837638,5.675632614715651,9.958575602342743,9.491317336498415,-2.5621200537273663,-2.437790175181288,-4.753169070827809,-8.792801386183061,-9.774817732443875,-4.199775164394473,-11.97554292807762
2020-03,468,0.10658773241980699,0.0003467522049722801,0.7483466054241001,0.8836580432759674,-2.381246665688011,14.459309825563428,8.572908930232945,9.887426160493543,9.443118170354614,-1.9559311395371064,-1.9137806905118662,-4.135562116653727,-7.822100723055485,-8.641702361916229,-3.36051850264687,-10.872868097597559
2020-06,471,-0.23700899901925393,0.0038356762556772898,0.6495445555132169,0.8165544942836945,-3.1170662302216434,14.096211728230937,7.595010123124573,15.639760437275001,8.816372010802983,-2.613740849356985,-3.088458450492946,-5.371507687528736,-9.16110925214141,-9.93319477565106,-4.30832903522944,-11.976348791549468
2020-09,474,0.09447926070069777,-0.016243465316982942,0.6808507885989323,0.848920704080924,-2.9742137802155457,13.28852588409483,7.284260497238336,14.971329760592079,7.816754393270744,-2.6321679962595446,-2.3859264258138513,-4.426357122391391,-7.7832556846246135,-8.405052041273985,-3.2381104095188733,-10.510074443114668
2020-12,477,-0.061170181261149086,-0.001621145935280058,0.6923160533178305,0.8314784125893147,-3.2376277902189883,13.220981009827282,7.324479091682878,15.067681784210247,8.194894089833957,-2.4614150838967523,-2.4694147631005334,-4.593764905495727,-8.158489409808997,-9.661356652340583,-3.519368528732035,-10.003357445717679
2021-03,480,-0.33896375175751225,-0.002148458424775085,0.7080549208874123,0.8177142318383535,-5.552978111642874,13.861387722349997,8.21314369105816,14.857398129208928,8.052836495402204,-2.675762126729381,-2.745106905057684,-4.926485117217685,-8.635210953541662,-10.151229859471902,-3.9222141438817473,-10.443343841566508
2021-06,483,-0.23639112649291408,-0.0018857682953838742,0.7362969886146136,0.8358609038307264,-5.4425497530529166,13.780938629062046,8.37349959007567,14.142685277651353,7.224365925113623,-2.445266242777967,-2.7015990426275955,-4.817111129267017,-8.271910132564287,-9.690700362509041,-3.5705967964723326,-9.909223439033148
2021-09,486,-0.39181886650752074,-0.004158517591182649,0.7259777822180462,0.8267629867115595,-5.548957733821883,13.73544657173341,8.071953149145662,13.957058293337944,7.036095721240502,-2.7398282344004707,-2.6566767157510363,-5.009321404425362,-7.290564481406703,-10.163823059774554,-3.9000148895098015,-10.33438552389895
2021-12,489,1.210122498449667,0.021901597168640968,0.5718145096359168,0.8332805828604466,-3.7848813241066326,16.667818735731533,10.365241464174876,17.131037678160453,8.849053593957114,-2.556466219586635,-2.439945438325337,-5.218367594844176,-8.160686660290086,-7.184019295646092,-2.3919677684319245,-6.276863984995842
2022-03,492,0.9190146804406962,0.008455844860432297,0.6767736196913885,0.8772585327613858,-1.238696069186268,13.667580469534578,9.578585147516785,16.45141075384305,8.438023416927994,-2.9141889087342423,-2.743753997442961,-5.434039251311447,-8.343131901688192,-7.3418779262482134,-2.537499608352008,-6.5542359595707165
2022-06,495,-0.5256985054861149,-0.0019725920919059507,0.4663114605884521,0.6904504304760088,-2.0954078690035125,14.109671571438357,8.442547503092072,11.834227733274034,6.936288557146678,-3.2766888317192566,-3.5289976116965915,-6.271803162117833,-9.92444779989866,-9.496403556615112,-4.151377983943864,-9.302354590793579
2022-09,498,0.1370006362463649,0.0136743546567372,0.36111694896222474,0.5944684981926958,0.06954170832872889,18.65124507679845,10.356225209866484,16.0853211899794,10.246920518566036,-2.6363928627791724,-3.1120191690154426,-6.534265426872501,-12.678990426077686,-11.883172119608473,-4.914633217234654,-12.019152603246555
2022-12,501,0.46946714857076177,0.012819533972128478,0.40164984902164724,0.5627384526834329,0.2146198821570515,18.76225027641932,10.43930354719718,16.18602767022593,10.429993145452332,-2.4605334872883886,-2.969725534144103,-6.3772537885105836,-12.435225599733858,-12.934623725776392,-1.5951872153738658,-10.95918766729782
2023-03,504,-0.7347525292933037,0.0010617574602901248,0.6082215120138958,0.7336890788873497,-4.220094168227861,12.915844527885424,9.567422492366081,11.757564543473242,6.798686087864884,-3.6520156848361216,-4.061081101623256,-6.831265811001286,-10.891349973305921,-10.908506493538825,-1.0658672845062398,-8.226367486069782
2023-06,507,-0.4704203124868509,-0.001534857544676784,0.6137323664109411,0.7244489787022785,-4.088846383107169,12.799801941810127,9.633720857152522,10.493361236343553,7.609188872324937,-3.168728673674811,-3.7577602500900995,-6.471184980729163,-10.350136088963694,-10.349303777034194,-0.6776626455201613,-7.706662486269649
2023-09,510,0.14785411032897633,0.014510492783079861,0.48747605175683084,0.6121011390038869,-2.252413273678355,17.52752285826637,11.539749416375576,14.87787457273515,10.929514962115812,-2.677127521092046,-3.0132371625224343,-6.210117934009802,-12.561383149332908,-13.292479393363946,-1.9198008884344795,-11.184767427537881
2023-12,513,0.22750209862893542,0.014799382694945655,0.49416665891472145,0.6045484407529305,-1.977764130424072,17.96241270442838,11.892813690789094,15.05363880782586,11.184846485247068,-2.5494030097371603,-2.8898221307656087,-5.968428472841703,-12.13737250606816,-12.39359634634185,-3.161497064592928,-11.653362007485491
2024-03,516,-0.0838157067999976,0.0008806209544880226,0.48695539841787505,0.6205967861689237,-0.48723335265094847,16.548137458338743,12.946320843297695,14.33229676159429,10.485298577060401,-3.2768436063236828,-3.575181962868706,-6.632111776022936,-12.799378891783807,-12.9396923276939,-3.5636908282852433,-12.04370937626188
2024-06,519,-0.2861952480221084,-0.01047483094863455,0.45562207142668376,0.5867689735897836,-0.20552738813314445,16.396201457334733,12.498979151383141,12.754382834897063,8.38971528466645,-3.35367416197648,-3.6052851888537134,-6.499578443949845,-12.538952191062195,-12.588739007984978,-3.2977855394124,-11.817777683212375
2024-09,522,-0.09929080704231158,-0.0008511430174984113,0.5218263488907096,0.5923344462508442,-0.4301524695663295,16.327650844013927,12.72847153911606,12.84778071098611,8.72122751961047,-2.8263837806397714,-3.0076522645896535,-5.844471095342331,-12.476609083002897,-12.333878997606266,-3.2120404585956437,-11.639144633758294
2024-12,525,0.2718170645096087,-0.0015414491948452498,0.5195418798649372,0.613977895302031,0.5806727155368644,16.9747939436725,13.132556537484144,13.525514682661843,9.238915965888104,-2.38207966285236,-2.566930958442141,-5.441867863819151,-12.171800309952738,-12.475530321450417,-3.301324668774025,-11.172193194856293
2025-03,528,0.05701115281446951,0.006566062347816846,0.4944741465306981,0.5633072532789836,-0.17733847984135698,18.876270965571234,12.850778817251136,13.692169148546714,9.137356451149724,-2.6393073523112354,-2.6584573413656685,-5.785037075250288,-12.795452803702272,-13.255749591960472,-4.227765520629207,-12.333333383684659
2025-06,531,-0.4585158122347127,-0.0026378070834366485,0.6160480103344768,0.6817232209309885,-1.7346965980137476,14.527454389215444,11.444315784749879,6.621816690475839,5.0182098451730655,-2.912380124304552,-2.972080157792544,-5.27805920606117,-9.741298746084224,-9.874961483579757,-2.8201557493648166,-8.009972433231068
